template_csv,template_rel,iter_idx,seed,stage1_obj,rank_stage1,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape,enc_raw_max_worst,enc_raw_p95_worst,enc_raw_mean,enc_part_max_worst,enc_part_p95_worst,enc_part_mean,dec_raw_max_worst,dec_raw_p95_worst,dec_raw_mean,dec_part_max_worst,dec_part_p95_worst,dec_part_mean,fb_raw_max_worst,fb_raw_p95_worst,fb_raw_mean,fb_part_max_worst,fb_part_p95_worst,fb_part_mean,all_max_worst,all_p95_worst,all_mean,cov_chi2,cov_minbin,cov_chi2_worst,cov_minbin_worst,coll_max,coll_p95,coll_max_worst,coll_p95_worst,coll_enc_max,coll_enc_p95,coll_dec_max,coll_dec_p95,coll_fb_max,coll_fb_p95,enc_part_nuked_n_worst,enc_part_nuked_frac_worst,enc_part_nuked_frac_mean,coll_enc_max_worst,coll_enc_p95_worst,coll_dec_max_worst,coll_dec_p95_worst,coll_fb_max_worst,coll_fb_p95_worst
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-020_sess-1_3event.csv,session-1/v5-9cat_sub-020_sess-1_3event.csv,,165711985134810,1011.3804175152748,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-020_sess-1_3event_rank01_seed165711985134810_obj1011.3804.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.27210592370047404,0.16526833215557868,0.04342773773759228,0.2620844722925776,0.16760735839056018,0.04438995278262952,0.24820384566957762,0.1615642357832226,0.045196841163328075,0.25214911549826075,0.1641513628808953,0.045862828906082134,0.24740228687973856,0.15960155517307906,0.0428263666118997,0.25357334923601865,0.16062879108845543,0.043565601631122115,0.7822762575444043,0.2115016087247835,0.06000934080326502,10.777777777777777,0.0,10.777777777777777,0.0,0.7822762575444043,0.2115016087247835,0.7822762575444043,0.2115016087247835,0.2620844722925776,0.16760735839056018,0.25214911549826075,0.1641513628808953,0.25357334923601865,0.16062879108845543,0.0,0.0,0.0,0.2620844722925776,0.16760735839056018,0.25214911549826075,0.1641513628808953,0.25357334923601865,0.16062879108845543
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-021_sess-1_3event.csv,session-1/v5-9cat_sub-021_sess-1_3event.csv,,3724687998030779,1010.4896375310396,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-021_sess-1_3event_rank01_seed3724687998030779_obj1010.4896.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.276869175327468,0.16308739478393894,0.0434405227745502,0.2515469132962923,0.16514849816526733,0.044526150209710735,0.26576012166585716,0.1620496141706229,0.04520394234891426,0.26654363886933896,0.16417148915372765,0.04597198401749395,0.24104494921621739,0.16096774199509772,0.04284030105822351,0.24970917120996192,0.16292153538213414,0.0436362029813257,0.7830294710342923,0.20923390663354297,0.060131289513360026,9.888888888888891,0.0,9.888888888888891,0.0,0.7830294710342923,0.20923390663354297,0.7830294710342923,0.20923390663354297,0.2515469132962923,0.16514849816526733,0.26654363886933896,0.16417148915372765,0.24970917120996192,0.16292153538213414,0.0,0.0,0.0,0.2515469132962923,0.16514849816526733,0.26654363886933896,0.16417148915372765,0.24970917120996192,0.16292153538213414
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-022_sess-1_3event.csv,session-1/v5-9cat_sub-022_sess-1_3event.csv,,2102698261075879,1009.6028858377788,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-022_sess-1_3event_rank01_seed2102698261075879_obj1009.6029.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.26953128806079957,0.1609690267290378,0.04331392771009322,0.26218970921126067,0.16418221881627199,0.04447023574798447,0.2499739125917047,0.15936697828784196,0.04503572046406275,0.24725498436278412,0.1654286643818521,0.0459324171214978,0.2398174577482205,0.15895675350757188,0.04275604138675227,0.24128483184172467,0.15962396250002409,0.04388042428134889,0.7851229912689526,0.21032434214434806,0.059908037542879364,9.0,0.0,9.0,0.0,0.7851229912689526,0.21032434214434806,0.7851229912689526,0.21032434214434806,0.26218970921126067,0.16418221881627199,0.24725498436278412,0.1654286643818521,0.24128483184172467,0.15962396250002409,0.0,0.0,0.0,0.26218970921126067,0.16418221881627199,0.24725498436278412,0.1654286643818521,0.24128483184172467,0.15962396250002409
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-023_sess-1_3event.csv,session-1/v5-9cat_sub-023_sess-1_3event.csv,,2864064953169103,1010.4906743909769,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-023_sess-1_3event_rank01_seed2864064953169103_obj1010.4907.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.26486338897720707,0.15989889877514474,0.04346005874151501,0.24963787399513826,0.1640282778478693,0.044624156418586344,0.27209314441800275,0.16290518462937306,0.04521501291472887,0.27277902858532005,0.1644831029859099,0.046059512456683604,0.23908616156943988,0.15650140607813473,0.04286594527063325,0.24262997159965777,0.1587847804137545,0.04383507252813941,0.7790782184368747,0.21224639286959188,0.060278503375729334,9.88888888888889,0.0,9.88888888888889,0.0,0.7790782184368747,0.21224639286959188,0.7790782184368747,0.21224639286959188,0.24963787399513826,0.1640282778478693,0.27277902858532005,0.1644831029859099,0.24262997159965777,0.1587847804137545,0.0,0.0,0.0,0.24963787399513826,0.1640282778478693,0.27277902858532005,0.1644831029859099,0.24262997159965777,0.1587847804137545
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-024_sess-1_3event.csv,session-1/v5-9cat_sub-024_sess-1_3event.csv,,3767054215128766,1010.488951392988,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-024_sess-1_3event_rank01_seed3767054215128766_obj1010.4890.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.26465818134748126,0.15848683780276662,0.04349311694762951,0.246602451854855,0.16388467355667566,0.04450436152203942,0.253757346890411,0.15950605384337913,0.04523772086791303,0.2552809659662077,0.16426141875936398,0.04605137988537074,0.23772007521173846,0.15738772779587723,0.042928543438930496,0.24427046782732956,0.159535236286169,0.043880885849234885,0.7832938515345796,0.20841557833182847,0.060323934074560256,9.88888888888889,0.0,9.88888888888889,0.0,0.7832938515345796,0.20841557833182847,0.7832938515345796,0.20841557833182847,0.246602451854855,0.16388467355667566,0.2552809659662077,0.16426141875936398,0.24427046782732956,0.159535236286169,0.0,0.0,0.0,0.246602451854855,0.16388467355667566,0.2552809659662077,0.16426141875936398,0.24427046782732956,0.159535236286169
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-025_sess-1_3event.csv,session-1/v5-9cat_sub-025_sess-1_3event.csv,,929697311083715,1010.490515738332,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-025_sess-1_3event_rank01_seed929697311083715_obj1010.4905.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.26694778676015035,0.1607970033393011,0.04348693811361948,0.24794702892132564,0.16689065474978182,0.044578833926006964,0.2455183435097827,0.16486479983981192,0.045248179732222754,0.2552521244692507,0.16670763790918583,0.046053611506539666,0.24203860289068926,0.16262923985205063,0.04292454632122693,0.2549155389642158,0.15989445015767587,0.043829259580673643,0.7835755352006611,0.20983908184266403,0.060081972589088345,9.88888888888889,0.0,9.88888888888889,0.0,0.7835755352006611,0.20983908184266403,0.7835755352006611,0.20983908184266403,0.24794702892132564,0.16689065474978182,0.2552521244692507,0.16670763790918583,0.2549155389642158,0.15989445015767587,0.0,0.0,0.0,0.24794702892132564,0.16689065474978182,0.2552521244692507,0.16670763790918583,0.2549155389642158,0.15989445015767587
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-026_sess-1_3event.csv,session-1/v5-9cat_sub-026_sess-1_3event.csv,,2487001783983269,1009.6034697226268,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-026_sess-1_3event_rank01_seed2487001783983269_obj1009.6035.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2633678030554146,0.15891019489232244,0.043620857295639734,0.2506104340574908,0.16242707581158422,0.04468375351316439,0.2674494109350207,0.1611479580539774,0.045359150695247416,0.2669324034387647,0.16216597699325108,0.04618072785533956,0.24043973761475868,0.15976262349235937,0.043019207166000085,0.24234857868116413,0.16020631091466483,0.043915562722097956,0.7796280132055251,0.2136557160239725,0.06035699656668299,9.0,0.0,9.0,0.0,0.7796280132055251,0.2136557160239725,0.7796280132055251,0.2136557160239725,0.2506104340574908,0.16242707581158422,0.2669324034387647,0.16216597699325108,0.24234857868116413,0.16020631091466483,0.0,0.0,0.0,0.2506104340574908,0.16242707581158422,0.2669324034387647,0.16216597699325108,0.24234857868116413,0.16020631091466483
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-027_sess-1_3event.csv,session-1/v5-9cat_sub-027_sess-1_3event.csv,,1138627362872323,1010.4894381628905,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-027_sess-1_3event_rank01_seed1138627362872323_obj1010.4894.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2735999466490154,0.15928119070150892,0.043319911765239694,0.24824273755164075,0.1611398175919732,0.04435680581555082,0.2574863056054793,0.1587758851988601,0.045121352737161044,0.2596638459621867,0.16421020404407843,0.04599734516268351,0.23492602752119693,0.15636348161073232,0.04275378631715203,0.23928991892828055,0.15843309177118692,0.04374265760907678,0.7809455320044915,0.21007650799927363,0.059752489159510605,9.88888888888889,0.0,9.88888888888889,0.0,0.7809455320044915,0.21007650799927363,0.7809455320044915,0.21007650799927363,0.24824273755164075,0.1611398175919732,0.2596638459621867,0.16421020404407843,0.23928991892828055,0.15843309177118692,0.0,0.0,0.0,0.24824273755164075,0.1611398175919732,0.2596638459621867,0.16421020404407843,0.23928991892828055,0.15843309177118692
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-028_sess-1_3event.csv,session-1/v5-9cat_sub-028_sess-1_3event.csv,,4297489892782,1009.5996070183438,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-028_sess-1_3event_rank01_seed4297489892782_obj1009.5996.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.26430533952360913,0.1612058866474757,0.04334924454942621,0.24497180146431627,0.1665908142833094,0.04438828533605238,0.2590895334004123,0.16072952576427024,0.0451069627297302,0.25929794607473916,0.1632520936357679,0.045945627588709285,0.24063390728462195,0.15534122660861352,0.042786191238716124,0.2515031100436933,0.15962744447962463,0.0437625120003672,0.784721211631207,0.20724641252817005,0.05995755666634457,9.000000000000004,0.0,9.000000000000004,0.0,0.784721211631207,0.20724641252817005,0.784721211631207,0.20724641252817005,0.24497180146431627,0.1665908142833094,0.25929794607473916,0.1632520936357679,0.2515031100436933,0.15962744447962463,0.0,0.0,0.0,0.24497180146431627,0.1665908142833094,0.25929794607473916,0.1632520936357679,0.2515031100436933,0.15962744447962463
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-029_sess-1_3event.csv,session-1/v5-9cat_sub-029_sess-1_3event.csv,,3617799618366609,1009.6011750274747,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-029_sess-1_3event_rank01_seed3617799618366609_obj1009.6012.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2645701803128737,0.16025862761618145,0.04352965385489331,0.2488264710138917,0.16250884708482066,0.04452579939090407,0.2620516111978077,0.1633068769219862,0.04528795457914682,0.2638034338113205,0.16676002973292786,0.04607360577118287,0.2321850709405044,0.15791010073288597,0.04297525131688115,0.24101666632720373,0.16091104942960804,0.043844650819597736,0.781457354256264,0.21044635034654827,0.06031271564906783,9.000000000000002,0.0,9.000000000000002,0.0,0.781457354256264,0.21044635034654827,0.781457354256264,0.21044635034654827,0.2488264710138917,0.16250884708482066,0.2638034338113205,0.16676002973292786,0.24101666632720373,0.16091104942960804,0.0,0.0,0.0,0.2488264710138917,0.16250884708482066,0.2638034338113205,0.16676002973292786,0.24101666632720373,0.16091104942960804
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-030_sess-1_3event.csv,session-1/v5-9cat_sub-030_sess-1_3event.csv,,1820838684499737,1010.4921225091621,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-030_sess-1_3event_rank01_seed1820838684499737_obj1010.4921.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2637324347194336,0.1606050289248966,0.043436056396834705,0.2501531433465852,0.1605433200184057,0.04447522688527925,0.2770886814237524,0.16371791545783418,0.04517283461974523,0.2770015464484661,0.16959102635102452,0.04604976047088484,0.23453879988227755,0.15811046282026284,0.042859528409805,0.23887107003431182,0.15740040841472744,0.04382305087284241,0.7836621217634435,0.21140255939145364,0.05995285973051987,9.888888888888888,0.0,9.888888888888888,0.0,0.7836621217634435,0.21140255939145364,0.7836621217634435,0.21140255939145364,0.2501531433465852,0.1605433200184057,0.2770015464484661,0.16959102635102452,0.23887107003431182,0.15740040841472744,0.0,0.0,0.0,0.2501531433465852,0.1605433200184057,0.2770015464484661,0.16959102635102452,0.23887107003431182,0.15740040841472744
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-031_sess-1_3event.csv,session-1/v5-9cat_sub-031_sess-1_3event.csv,,3143981685917054,1011.377829007683,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-031_sess-1_3event_rank01_seed3143981685917054_obj1011.3778.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2619382452894486,0.1676308975845314,0.043354846913007464,0.24105970193601026,0.17149711852554014,0.04428484367212992,0.2511435861547459,0.16570241597139382,0.04513666782806023,0.258661496435533,0.16835197783985661,0.04587153329491023,0.23926351372250174,0.16625574474412902,0.042755350116834616,0.25032064835968376,0.16747048478728319,0.04352700455579153,0.7838830765832272,0.20810969161349732,0.05977776305889736,10.77777777777778,0.0,10.77777777777778,0.0,0.7838830765832272,0.20810969161349732,0.7838830765832272,0.20810969161349732,0.24105970193601026,0.17149711852554014,0.258661496435533,0.16835197783985661,0.25032064835968376,0.16747048478728319,0.0,0.0,0.0,0.24105970193601026,0.17149711852554014,0.258661496435533,0.16835197783985661,0.25032064835968376,0.16747048478728319
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-032_sess-1_3event.csv,session-1/v5-9cat_sub-032_sess-1_3event.csv,,406042617124432,1010.4890557851339,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-032_sess-1_3event_rank01_seed406042617124432_obj1010.4891.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2621621614632802,0.16243253260532753,0.04344243391173516,0.2532682541592192,0.1644870716927681,0.04443340198583867,0.2661290500724493,0.1569383090649719,0.04518933215386826,0.2670943011451048,0.161009614510157,0.045887732393593825,0.2529169664735821,0.15687600927616413,0.04283481960068662,0.2573142375812436,0.1594517175746068,0.043651095652665325,0.7830783262146561,0.20862773313771762,0.05998533803621721,9.88888888888889,0.0,9.88888888888889,0.0,0.7830783262146561,0.20862773313771762,0.7830783262146561,0.20862773313771762,0.2532682541592192,0.1644870716927681,0.2670943011451048,0.161009614510157,0.2573142375812436,0.1594517175746068,0.0,0.0,0.0,0.2532682541592192,0.1644870716927681,0.2670943011451048,0.161009614510157,0.2573142375812436,0.1594517175746068
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-033_sess-1_3event.csv,session-1/v5-9cat_sub-033_sess-1_3event.csv,,3486604362781813,1009.6008775055752,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-033_sess-1_3event_rank01_seed3486604362781813_obj1009.6009.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.26880191430109146,0.1601248772631618,0.04349649400289435,0.24242558656452243,0.1643858860466172,0.044579282158732456,0.2648563549375592,0.16025985061146786,0.045242053264769,0.26711335011540055,0.16427304559468928,0.046024395640950795,0.22573283620520823,0.15694805850099092,0.04286443070727982,0.23511518721923763,0.16043046938299999,0.04378979876828218,0.7833635191119243,0.20919574601930876,0.060133159225961776,9.000000000000002,0.0,9.000000000000002,0.0,0.7833635191119243,0.20919574601930876,0.7833635191119243,0.20919574601930876,0.24242558656452243,0.1643858860466172,0.26711335011540055,0.16427304559468928,0.23511518721923763,0.16043046938299999,0.0,0.0,0.0,0.24242558656452243,0.1643858860466172,0.26711335011540055,0.16427304559468928,0.23511518721923763,0.16043046938299999
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-034_sess-1_3event.csv,session-1/v5-9cat_sub-034_sess-1_3event.csv,,2247086713240152,1008.7124780535377,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-034_sess-1_3event_rank01_seed2247086713240152_obj1008.7125.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2548588481282497,0.16113009905714692,0.04333768029380795,0.24573233132093228,0.16569855482783552,0.04443462963556612,0.24863520324619143,0.1615001349866948,0.04509480090360593,0.25607407101073415,0.16307257968409744,0.04593989478080955,0.23564118652210034,0.1593477750815157,0.042761904578357365,0.23755292400314584,0.16116815655474132,0.04378475507809758,0.7839565802558406,0.20938865229862857,0.05997444172465723,8.111111111111112,0.0,8.111111111111112,0.0,0.7839565802558406,0.20938865229862857,0.7839565802558406,0.20938865229862857,0.24573233132093228,0.16569855482783552,0.25607407101073415,0.16307257968409744,0.23755292400314584,0.16116815655474132,0.0,0.0,0.0,0.24573233132093228,0.16569855482783552,0.25607407101073415,0.16307257968409744,0.23755292400314584,0.16116815655474132
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-035_sess-1_3event.csv,session-1/v5-9cat_sub-035_sess-1_3event.csv,,1376602269794687,1010.4916475018322,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-035_sess-1_3event_rank01_seed1376602269794687_obj1010.4916.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.26212007317231567,0.16520141026976548,0.043556347439260054,0.25281887503192585,0.16771168483454924,0.04454607814384126,0.2805004656429657,0.15982173767810307,0.04531327129280181,0.2783290634648496,0.1664710214022836,0.04608440502240897,0.24751861480133486,0.16382462051961788,0.04295471241664922,0.25086213116878986,0.16358241217645353,0.043840372606134825,0.7832256577302643,0.2111457840781283,0.06030227087101084,9.88888888888889,0.0,9.88888888888889,0.0,0.7832256577302643,0.2111457840781283,0.7832256577302643,0.2111457840781283,0.25281887503192585,0.16771168483454924,0.2783290634648496,0.1664710214022836,0.25086213116878986,0.16358241217645353,0.0,0.0,0.0,0.25281887503192585,0.16771168483454924,0.2783290634648496,0.1664710214022836,0.25086213116878986,0.16358241217645353
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-036_sess-1_3event.csv,session-1/v5-9cat_sub-036_sess-1_3event.csv,,4049333832965079,1010.4889675990426,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-036_sess-1_3event_rank01_seed4049333832965079_obj1010.4890.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2519991606140267,0.1636086046078094,0.043454847832140577,0.2518838449505131,0.17207485672162828,0.04442214021695922,0.26372735629116156,0.1620861862513363,0.04518387242225738,0.26142196776358306,0.1645876935093366,0.04594702277757666,0.24108186375979365,0.16253057918403285,0.0428580960311227,0.2482084144305078,0.16477820800790088,0.043820639176921514,0.7841076382833125,0.20802489101193547,0.06011995855842367,9.888888888888891,0.0,9.888888888888891,0.0,0.7841076382833125,0.20802489101193547,0.7841076382833125,0.20802489101193547,0.2518838449505131,0.17207485672162828,0.26142196776358306,0.1645876935093366,0.2482084144305078,0.16477820800790088,0.0,0.0,0.0,0.2518838449505131,0.17207485672162828,0.26142196776358306,0.1645876935093366,0.2482084144305078,0.16477820800790088
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-037_sess-1_3event.csv,session-1/v5-9cat_sub-037_sess-1_3event.csv,,649676330023544,1008.7132762905212,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-037_sess-1_3event_rank01_seed649676330023544_obj1008.7133.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2562100143074141,0.16486585273232554,0.0434979650213134,0.25060251121841454,0.1656656955770185,0.04453277829712648,0.24966607955290285,0.16113177557227504,0.04520610364919288,0.25290601345807207,0.16433477413891198,0.04597881317351107,0.23901982895944332,0.16196849434103228,0.042843834173880796,0.2510023277243581,0.16819547198557463,0.043745490819246155,0.7827380843740815,0.21079613722304943,0.0600618887832884,8.11111111111111,0.0,8.11111111111111,0.0,0.7827380843740815,0.21079613722304943,0.7827380843740815,0.21079613722304943,0.25060251121841454,0.1656656955770185,0.25290601345807207,0.16433477413891198,0.2510023277243581,0.16819547198557463,0.0,0.0,0.0,0.25060251121841454,0.1656656955770185,0.25290601345807207,0.16433477413891198,0.2510023277243581,0.16819547198557463
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-038_sess-1_3event.csv,session-1/v5-9cat_sub-038_sess-1_3event.csv,,1697037350097004,1008.7095916630501,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-038_sess-1_3event_rank01_seed1697037350097004_obj1008.7096.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2701686637218822,0.1635215383093903,0.043274229806195164,0.24186099492438323,0.1685677611836038,0.0444043276492863,0.25895056004909084,0.16226898262430517,0.04498233693791996,0.25959126836444524,0.1660771952549015,0.04580900805266737,0.2223222835492766,0.1595949248202709,0.042606497799203495,0.23481458684061746,0.16046217727462173,0.04350994683630191,0.7803895221025816,0.2082857908876834,0.05974625795312968,8.111111111111112,0.0,8.111111111111112,0.0,0.7803895221025816,0.2082857908876834,0.7803895221025816,0.2082857908876834,0.24186099492438323,0.1685677611836038,0.25959126836444524,0.1660771952549015,0.23481458684061746,0.16046217727462173,0.0,0.0,0.0,0.24186099492438323,0.1685677611836038,0.25959126836444524,0.1660771952549015,0.23481458684061746,0.16046217727462173
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-039_sess-1_3event.csv,session-1/v5-9cat_sub-039_sess-1_3event.csv,,2999208768599345,1009.5972765250625,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-039_sess-1_3event_rank01_seed2999208768599345_obj1009.5973.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2589709368767738,0.1604718190110213,0.04345664884667972,0.23516288714497022,0.16137810116622997,0.0445144211531862,0.23287942447181953,0.16130559899245872,0.0451706338660521,0.23895045676218404,0.16162274838273577,0.04600379096341558,0.22985497945839803,0.15708695339294154,0.042850242424359156,0.23487401718624984,0.1585431208347104,0.04375539234605459,0.7793667533993272,0.20759314836289058,0.06019662707560982,9.0,0.0,9.0,0.0,0.7793667533993272,0.20759314836289058,0.7793667533993272,0.20759314836289058,0.23516288714497022,0.16137810116622997,0.23895045676218404,0.16162274838273577,0.23487401718624984,0.1585431208347104,0.0,0.0,0.0,0.23516288714497022,0.16137810116622997,0.23895045676218404,0.16162274838273577,0.23487401718624984,0.1585431208347104
